timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
10579,3428,14432,4092,8800,10058,3604,SUDDEN_MOVEMENT
10589,3764,13436,3648,10113,8707,3961,SUDDEN_MOVEMENT
10599,3980,12864,3280,11465,7243,4204,SUDDEN_MOVEMENT
10609,4312,12840,3028,13114,5881,4467,SUDDEN_MOVEMENT
10619,4468,12860,3268,14890,4871,4759,SUDDEN_MOVEMENT
10629,4180,13152,3692,16765,4553,5199,SUDDEN_MOVEMENT
10639,4188,13940,3708,18420,5207,5554,SUDDEN_MOVEMENT
10649,3820,14460,4420,19470,5928,5492,SUDDEN_MOVEMENT
10659,3184,16284,4996,19749,7255,4193,SUDDEN_MOVEMENT
10669,3284,18848,5048,19369,10121,1612,SUDDEN_MOVEMENT
10679,4568,20180,5472,18774,13847,-1400,SUDDEN_MOVEMENT
10689,6432,20504,6412,17632,19828,-4602,SUDDEN_MOVEMENT
10699,8048,20412,6844,15576,26601,-6610,SUDDEN_MOVEMENT
10709,8988,17132,6884,13616,32767,-6779,SUDDEN_MOVEMENT
10719,9452,12948,6760,11887,32767,-6147,SUDDEN_MOVEMENT
10729,9896,8292,6604,10172,32767,-5000,SUDDEN_MOVEMENT
10739,8716,5776,7028,8500,32767,-4359,SUDDEN_MOVEMENT
10749,7988,5476,6704,7105,32767,-5719,SUDDEN_MOVEMENT
10759,7220,8380,6040,7154,32767,-9869,SUDDEN_MOVEMENT
10769,9108,11548,7644,8031,32767,-15240,SUDDEN_MOVEMENT
10779,12912,17352,8156,8986,32767,-18581,SUDDEN_MOVEMENT
10789,18488,23900,8884,8681,32767,-18724,SUDDEN_MOVEMENT
10799,22928,32767,9372,4840,32767,-12914,SUDDEN_MOVEMENT
10809,25276,32767,4976,-2857,32767,-744,SUDDEN_MOVEMENT
10819,16224,32767,-8344,-13497,32767,15814,SUDDEN_MOVEMENT
10829,-9612,32767,-24392,-21874,32767,29274,SUDDEN_MOVEMENT
10839,-27032,32767,-32768,-22764,32767,32767,SUDDEN_MOVEMENT
10849,-32768,32767,-32768,-14890,32767,32767,SUDDEN_MOVEMENT
10859,-32768,32767,-32768,-8233,32767,32767,SUDDEN_MOVEMENT
10869,-32768,32767,-32768,-7507,32767,30274,SUDDEN_MOVEMENT
10879,-27068,32767,-25532,-12139,32767,28776,SUDDEN_MOVEMENT
10889,-21172,32767,-17900,-20964,32767,29655,SUDDEN_MOVEMENT
10899,-15804,32767,-20424,-29213,32767,26719,SUDDEN_MOVEMENT
10909,-14000,32767,-18860,-32768,32767,26201,SUDDEN_MOVEMENT
10919,-14356,25828,-22416,-32768,32092,24657,SUDDEN_MOVEMENT
10929,-14012,19928,-20900,-31853,23613,20678,SUDDEN_MOVEMENT
10939,-11384,17528,-21400,-27401,19684,19592,SUDDEN_MOVEMENT
10949,-7948,12700,-19564,-22531,21930,19790,SUDDEN_MOVEMENT
10959,-7216,-2304,-18944,-15884,24866,16521,SUDDEN_MOVEMENT
10969,-11592,-9352,-15684,-4840,25285,7782,SUDDEN_MOVEMENT
10979,-6504,10644,-19476,-1846,15243,9586,SUDDEN_MOVEMENT
10989,-7760,-19832,-5548,7281,27279,12162,SUDDEN_MOVEMENT
10999,-16556,-1008,6628,12522,12917,6910,SUDDEN_MOVEMENT
11009,-21088,-2508,12828,15124,8195,-3190,SUDDEN_MOVEMENT
11019,-17604,-4576,16560,16888,3527,-13957,SUDDEN_MOVEMENT
11029,-8372,-2260,17240,16681,2428,-19320,SUDDEN_MOVEMENT
11039,804,-1340,13636,15586,2203,-21491,SUDDEN_MOVEMENT
11049,7912,-3676,14148,13801,5285,-20891,SUDDEN_MOVEMENT
11059,9320,-5400,13868,10449,8470,-19144,SUDDEN_MOVEMENT
11069,6528,-3168,13144,7289,8481,-17462,SUDDEN_MOVEMENT
11079,4364,-1380,11204,4384,5059,-15877,SUDDEN_MOVEMENT
11089,3416,392,8228,2671,351,-15248,SUDDEN_MOVEMENT
11099,4800,316,6864,1361,-3397,-14913,SUDDEN_MOVEMENT
11109,7048,584,6408,-512,-4549,-14083,SUDDEN_MOVEMENT
11119,10356,-92,4112,-2933,-3642,-12003,SUDDEN_MOVEMENT
11129,11176,656,1776,-4548,-1798,-8927,SUDDEN_MOVEMENT
11139,9040,4616,-224,-4960,-558,-5387,SUDDEN_MOVEMENT
11149,4708,8208,-232,-3630,-1366,-2846,SUDDEN_MOVEMENT
11159,-696,12096,1628,-2100,-3304,-1997,SUDDEN_MOVEMENT
11169,-4276,14728,3640,-439,-4654,-3244,SUDDEN_MOVEMENT
11179,-3036,12820,4956,739,-7729,-5336,SUDDEN_MOVEMENT
11189,-1140,11584,6496,1114,-9116,-6002,SUDDEN_MOVEMENT
11199,-1328,13176,7352,768,-8592,-4804,SUDDEN_MOVEMENT
11209,-3696,14648,6820,602,-8997,-4129,SUDDEN_MOVEMENT
11219,-6596,16940,7136,859,-9885,-4625,SUDDEN_MOVEMENT
11229,-6812,19004,5092,1972,-11042,-6068,SUDDEN_MOVEMENT
11239,-4016,16428,5180,3868,-13392,-8309,SUDDEN_MOVEMENT
11249,-2248,16304,4280,5372,-14080,-8887,SUDDEN_MOVEMENT
11259,-2400,16916,4120,6604,-14106,-9385,SUDDEN_MOVEMENT
11269,-2392,17136,5600,7950,-13733,-9906,SUDDEN_MOVEMENT
11279,-2876,17220,9092,7963,-13609,-9549,SUDDEN_MOVEMENT
